VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:23:13,2020-01-01 00:27:47,2.0,1.61,1.0,N,141,263,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:23:13,2020-01-01 01:02:13,1.0,0.0,1.0,N,77,47,1.0,42.2,0.0,0.5,0.0,6.12,0.3,49.12,0.0
2,2020-01-01 00:23:15,2020-01-01 00:23:54,2.0,0.09,1.0,N,114,114,3.0,-2.5,-0.5,-0.5,0.0,0.0,-0.3,-6.3,-2.5
2,2020-01-01 00:23:16,2020-01-01 00:36:19,2.0,3.62,1.0,N,232,233,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:23:16,2020-01-01 00:54:26,1.0,3.87,1.0,N,50,79,2.0,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
2,2020-01-01 00:23:17,2020-01-01 00:30:40,1.0,1.66,1.0,N,79,90,2.0,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:23:20,2020-01-01 00:33:10,1.0,1.51,1.0,N,148,113,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:23:22,2020-01-01 00:29:55,1.0,1.2,1.0,N,237,263,1.0,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
2,2020-01-01 00:23:23,2020-01-01 00:30:33,5.0,1.33,1.0,N,144,209,1.0,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
2,2020-01-01 00:23:24,2020-01-01 00:50:09,1.0,2.12,1.0,N,186,233,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
2,2020-01-01 00:23:27,2020-01-01 00:27:25,1.0,1.23,1.0,N,237,236,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:23:35,2020-01-01 00:29:55,4.0,0.82,1.0,N,162,161,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:23:36,2020-01-01 00:33:15,2.0,1.1,1.0,N,79,144,1.0,7.5,3.0,0.5,2.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:23:40,2020-01-01 00:42:22,1.0,2.98,1.0,N,238,229,2.0,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:23:41,2020-01-01 00:38:50,1.0,1.88,1.0,N,90,79,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:23:48,2020-01-01 00:59:55,1.0,11.17,1.0,N,234,127,1.0,38.0,0.5,0.5,8.36,0.0,0.3,50.16,2.5
2,2020-01-01 00:23:49,2020-01-01 00:35:03,1.0,2.93,1.0,N,68,13,1.0,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
1,2020-01-01 00:23:54,2020-01-01 00:32:39,1.0,2.6,1.0,N,142,166,1.0,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
2,2020-01-01 00:23:56,2020-01-01 00:32:00,1.0,1.23,1.0,N,114,148,1.0,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:24:00,2020-01-01 00:38:34,1.0,6.32,1.0,N,138,75,1.0,20.0,0.5,0.5,5.48,6.12,0.3,32.9,0.0
2,2020-01-01 00:24:02,2020-01-01 00:37:42,4.0,5.25,1.0,N,263,79,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
1,2020-01-01 00:24:02,2020-01-01 00:42:24,2.0,2.5,1.0,N,48,141,2.0,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:24:04,2020-01-01 00:40:57,1.0,3.8,1.0,N,68,261,1.0,15.0,3.0,0.5,0.19,0.0,0.3,18.99,2.5
1,2020-01-01 00:24:04,2020-01-01 00:30:40,1.0,1.0,1.0,N,148,232,1.0,6.5,3.0,0.5,1.5,0.0,0.3,11.8,2.5
2,2020-01-01 00:24:06,2020-01-01 00:30:53,1.0,1.21,1.0,N,43,162,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:24:12,2020-01-01 01:02:09,2.0,3.8,1.0,N,50,229,1.0,23.0,3.0,0.5,5.35,0.0,0.3,32.15,2.5
2,2020-01-01 00:24:15,2020-01-01 00:33:01,6.0,1.66,1.0,N,239,263,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2020-01-01 00:24:15,2020-01-01 00:49:40,1.0,3.85,1.0,N,141,234,1.0,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5
2,2020-01-01 00:24:16,2020-01-01 00:28:16,1.0,0.39,1.0,N,87,87,1.0,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
1,2020-01-01 00:24:18,2020-01-01 00:46:19,1.0,3.5,1.0,N,163,144,1.0,16.0,3.0,0.5,3.95,0.0,0.3,23.75,2.5
2,2020-01-01 00:24:18,2020-01-01 00:32:09,1.0,1.13,1.0,N,229,170,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:24:20,2020-01-01 00:36:27,1.0,1.47,1.0,N,164,249,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:24:20,2020-01-01 01:12:22,1.0,3.45,1.0,N,48,170,1.0,27.5,0.5,0.5,4.7,0.0,0.3,36.0,2.5
2,2020-01-01 00:24:22,2020-01-01 00:25:54,1.0,0.56,1.0,N,238,239,1.0,3.5,0.5,0.5,1.7,0.0,0.3,9.0,2.5
2,2020-01-01 00:24:22,2020-01-01 00:31:56,1.0,1.12,1.0,N,148,249,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1,2020-01-01 00:24:28,2020-01-01 00:30:57,2.0,1.1,1.0,N,234,162,1.0,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
2,2020-01-01 00:24:29,2020-01-01 00:26:19,6.0,0.44,1.0,N,236,237,1.0,3.5,0.5,0.5,1.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:24:29,2020-01-01 00:36:35,1.0,4.05,1.0,N,233,179,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:24:30,2020-01-01 00:34:42,2.0,1.9,1.0,N,238,141,2.0,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:24:33,2020-01-01 00:30:29,2.0,1.64,1.0,N,237,236,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:24:35,2020-01-01 00:41:33,1.0,5.1,1.0,N,231,161,2.0,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-01 00:24:35,2020-01-01 00:39:19,1.0,3.19,1.0,N,236,41,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:24:37,2020-01-01 00:31:19,1.0,1.26,1.0,N,79,45,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:24:37,2020-01-01 00:36:47,1.0,1.82,1.0,N,246,249,1.0,9.5,0.5,0.5,3.99,0.0,0.3,17.29,2.5
2,2020-01-01 00:24:38,2020-01-01 00:53:09,1.0,3.61,1.0,N,144,162,1.0,18.5,0.5,0.5,6.69,0.0,0.3,28.99,2.5
2,2020-01-01 00:24:38,2020-01-01 00:27:05,1.0,0.59,1.0,N,114,211,1.0,4.0,0.5,0.5,1.08,0.0,0.3,8.88,2.5
1,2020-01-01 00:24:41,2020-01-01 00:29:27,1.0,0.5,1.0,N,162,170,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
2,2020-01-01 00:24:44,2020-01-01 00:47:29,1.0,5.3,1.0,N,262,68,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
2,2020-01-01 00:24:45,2020-01-01 00:40:53,1.0,2.73,1.0,N,48,238,1.0,13.5,0.5,0.5,5.19,0.0,0.3,22.49,2.5
1,2020-01-01 00:24:46,2020-01-01 00:32:06,1.0,1.7,1.0,N,263,239,1.0,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
2,2020-01-01 00:24:47,2020-01-01 00:45:27,1.0,5.33,1.0,N,239,113,1.0,19.0,0.5,0.5,3.0,0.0,0.3,25.8,2.5
1,2020-01-01 00:24:51,2020-01-01 01:13:01,2.0,7.0,1.0,N,90,141,1.0,32.5,3.0,0.5,3.0,0.0,0.3,39.3,2.5
1,2020-01-01 00:24:51,2020-01-01 00:38:34,1.0,1.5,1.0,N,142,239,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
2,2020-01-01 00:24:53,2020-01-01 00:25:10,1.0,0.0,5.0,N,107,107,1.0,30.0,0.0,0.5,6.66,0.0,0.3,39.96,2.5
2,2020-01-01 00:24:53,2020-01-01 00:31:24,1.0,1.07,1.0,N,113,90,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:24:53,2020-01-01 00:34:46,1.0,1.85,1.0,N,239,151,1.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
1,2020-01-01 00:24:55,2020-01-01 00:33:39,1.0,1.6,1.0,N,249,144,1.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:24:56,2020-01-01 00:32:29,2.0,1.5,1.0,N,237,229,2.0,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2020-01-01 00:24:57,2020-01-01 00:31:16,2.0,1.1,1.0,N,164,113,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:24:59,2020-01-01 00:35:53,1.0,1.44,1.0,N,79,158,2.0,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:24:59,2020-01-01 00:36:02,1.0,1.25,1.0,N,260,260,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
2,2020-01-01 00:25:01,2020-01-01 00:50:26,1.0,3.31,1.0,N,161,79,1.0,17.5,0.5,0.5,5.32,0.0,0.3,26.62,2.5
2,2020-01-01 00:25:03,2020-01-01 00:50:27,3.0,1.45,1.0,N,161,234,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2020-01-01 00:25:03,2020-01-01 01:10:57,1.0,4.8,1.0,N,142,162,2.0,28.0,0.5,0.5,0.0,0.0,0.3,31.8,2.5
2,2020-01-01 00:25:04,2020-01-01 00:26:44,1.0,0.63,1.0,N,236,236,1.0,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
1,2020-01-01 00:25:05,2020-01-01 00:37:01,2.0,1.6,1.0,N,125,79,1.0,9.5,3.0,0.5,3.95,0.0,0.3,17.25,2.5
2,2020-01-01 00:25:07,2020-01-01 00:46:30,1.0,3.29,1.0,N,229,239,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2020-01-01 00:25:10,2020-01-01 00:28:51,5.0,0.56,1.0,N,170,170,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:25:10,2020-01-01 00:55:41,1.0,19.87,1.0,N,141,108,1.0,53.5,0.5,0.5,12.68,6.12,0.3,76.1,2.5
2,2020-01-01 00:25:14,2020-01-01 00:35:58,1.0,3.1,1.0,N,226,170,1.0,12.0,0.5,0.5,0.15,0.0,0.3,15.95,2.5
2,2020-01-01 00:25:16,2020-01-01 00:45:13,1.0,1.57,1.0,N,79,164,1.0,13.0,0.5,0.5,1.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:25:18,2020-01-01 00:31:24,1.0,1.16,1.0,N,79,137,1.0,6.5,0.5,0.5,5.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:25:18,2020-01-01 00:32:19,1.0,0.68,1.0,N,162,234,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:25:18,2020-01-01 00:39:38,1.0,6.18,1.0,N,239,243,1.0,19.5,0.5,0.5,2.75,0.0,0.3,26.05,2.5
2,2020-01-01 00:25:19,2020-01-01 00:33:22,1.0,2.12,1.0,N,229,263,1.0,8.5,0.5,0.5,2.0,0.0,0.3,14.3,2.5
2,2020-01-01 00:25:23,2020-01-01 00:32:10,1.0,0.93,1.0,N,79,249,1.0,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:25:24,2020-01-01 00:33:29,4.0,1.13,1.0,N,79,114,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:25:24,2020-01-01 00:27:29,1.0,0.5,1.0,N,141,141,1.0,4.0,3.0,0.5,1.56,0.0,0.3,9.36,2.5
2,2020-01-01 00:25:26,2020-01-01 00:29:52,2.0,1.35,1.0,N,161,237,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:25:27,2020-01-01 00:31:21,1.0,0.89,1.0,N,114,113,1.0,6.0,0.5,0.5,1.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:25:28,2020-01-01 00:37:14,2.0,2.29,1.0,N,43,239,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:25:28,2020-01-01 00:42:57,1.0,2.4,1.0,N,148,170,1.0,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:25:30,2020-01-01 00:34:41,1.0,1.32,1.0,N,236,262,2.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:25:30,2020-01-01 00:34:14,1.0,1.2,1.0,N,231,87,1.0,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:25:31,2020-01-01 01:03:22,1.0,1.82,1.0,N,161,246,2.0,22.0,0.5,0.5,0.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:25:34,2020-01-01 01:00:11,2.0,2.6,1.0,N,48,163,2.0,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
2,2020-01-01 00:25:36,2020-01-01 00:47:37,1.0,1.82,1.0,N,161,237,2.0,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:25:39,2020-01-01 00:33:49,1.0,2.88,1.0,N,233,263,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:25:39,2020-01-01 00:36:05,1.0,1.65,1.0,N,249,148,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
1,2020-01-01 00:25:44,2020-01-01 00:32:37,0.0,2.7,1.0,N,132,219,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
1,2020-01-01 00:25:44,2020-01-01 00:33:18,1.0,1.3,1.0,N,166,24,2.0,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
1,2020-01-01 00:25:46,2020-01-01 00:33:28,1.0,2.7,1.0,N,233,236,2.0,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:25:47,2020-01-01 00:29:48,1.0,0.5,1.0,N,158,68,1.0,4.5,3.0,0.5,2.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:25:48,2020-01-01 00:36:17,6.0,1.97,1.0,N,238,262,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:25:50,2020-01-01 00:29:46,2.0,0.78,1.0,N,239,142,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:25:55,2020-01-01 00:25:59,0.0,0.0,1.0,N,68,68,3.0,2.5,3.0,0.5,0.0,0.0,0.3,6.3,2.5
2,2020-01-01 00:25:56,2020-01-01 00:35:10,4.0,1.53,1.0,N,70,129,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2020-01-01 00:25:57,2020-01-01 00:42:15,1.0,1.75,1.0,N,113,186,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:25:57,2020-01-01 00:36:20,3.0,1.96,1.0,N,166,42,1.0,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0.0
1,2020-01-01 00:25:59,2020-01-01 00:54:04,1.0,4.6,1.0,N,50,145,1.0,20.5,3.0,0.5,6.05,0.0,0.3,30.35,2.5
1,2020-01-01 00:25:59,2020-01-01 00:32:21,1.0,0.7,1.0,N,107,79,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:26:00,2020-01-01 00:57:17,1.0,6.21,1.0,N,114,61,1.0,25.0,0.5,0.5,5.76,0.0,0.3,34.56,2.5
1,2020-01-01 00:26:01,2020-01-01 01:01:22,1.0,0.0,1.0,N,246,51,1.0,40.2,0.0,0.5,0.0,0.0,0.3,41.0,0.0
2,2020-01-01 00:26:02,2020-01-01 00:29:58,2.0,1.05,1.0,N,162,141,1.0,5.5,0.5,0.5,1.7,0.0,0.3,11.0,2.5
2,2020-01-01 00:26:03,2020-01-01 00:30:36,1.0,0.86,1.0,N,142,239,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
1,2020-01-01 00:26:03,2020-01-01 00:43:08,0.0,5.8,1.0,N,43,148,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
1,2020-01-01 00:26:04,2020-01-01 00:26:34,2.0,0.0,5.0,N,265,265,1.0,65.0,0.0,0.0,5.0,0.0,0.3,70.3,0.0
2,2020-01-01 00:26:05,2020-01-01 00:47:19,1.0,4.27,1.0,N,43,148,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
2,2020-01-01 00:26:10,2020-01-01 00:33:45,1.0,1.56,1.0,N,239,238,1.0,7.5,0.5,0.5,2.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:26:14,2020-01-01 00:35:48,2.0,1.97,1.0,N,142,263,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:26:15,2020-01-01 00:33:15,1.0,1.0,1.0,N,114,231,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:26:15,2020-01-01 00:29:41,2.0,0.3,1.0,N,148,148,1.0,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
2,2020-01-01 00:26:20,2020-01-01 00:36:11,1.0,1.33,1.0,N,170,229,1.0,8.0,0.5,0.5,1.5,0.0,0.3,13.3,2.5
1,2020-01-01 00:26:22,2020-01-01 00:33:14,2.0,0.3,1.0,N,90,90,2.0,5.5,3.0,0.5,0.0,0.0,0.3,9.3,2.5
1,2020-01-01 00:26:22,2020-01-01 00:41:01,4.0,5.1,1.0,N,116,239,1.0,17.5,3.0,0.5,4.25,0.0,0.3,25.55,2.5
2,2020-01-01 00:26:25,2020-01-01 00:33:54,1.0,1.24,1.0,N,43,262,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:26:27,2020-01-01 00:28:16,1.0,0.14,1.0,N,79,79,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
2,2020-01-01 00:26:28,2020-01-01 00:34:40,1.0,1.44,1.0,N,239,142,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2020-01-01 00:26:29,2020-01-01 00:54:49,1.0,4.2,1.0,N,113,263,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2,2020-01-01 00:26:30,2020-01-01 00:39:25,5.0,2.78,1.0,N,148,162,1.0,11.5,0.5,0.5,1.1,0.0,0.3,16.4,2.5
2,2020-01-01 00:26:30,2020-01-01 00:32:44,2.0,1.28,1.0,N,170,107,1.0,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5
2,2020-01-01 00:26:32,2020-01-01 00:45:42,1.0,5.01,1.0,N,41,50,1.0,19.0,0.5,0.5,5.7,0.0,0.3,28.5,2.5
2,2020-01-01 00:26:34,2020-01-01 00:51:19,1.0,4.74,1.0,N,263,246,1.0,19.5,0.5,0.5,5.13,0.0,0.3,28.43,2.5
1,2020-01-01 00:26:35,2020-01-01 00:33:44,2.0,0.7,1.0,N,163,161,2.0,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:26:35,2020-01-01 00:31:21,1.0,0.8,1.0,N,107,113,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
2,2020-01-01 00:26:36,2020-01-01 00:40:41,1.0,1.51,1.0,N,170,234,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1,2020-01-01 00:26:36,2020-01-01 00:49:03,1.0,4.4,1.0,N,158,239,1.0,18.5,3.0,0.5,3.0,0.0,0.3,25.3,2.5
2,2020-01-01 00:26:37,2020-01-01 00:44:46,1.0,5.93,1.0,N,68,152,1.0,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
2,2020-01-01 00:26:37,2020-01-01 00:56:34,1.0,3.8,1.0,N,234,142,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
2,2020-01-01 00:26:41,2020-01-01 00:32:16,1.0,0.91,1.0,N,79,90,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
1,2020-01-01 00:26:43,2020-01-01 00:40:05,2.0,2.7,1.0,N,246,211,1.0,11.5,3.0,0.5,4.55,0.0,0.3,19.85,2.5
1,2020-01-01 00:26:46,2020-01-01 00:58:42,1.0,7.9,1.0,N,144,166,1.0,29.0,3.0,0.5,0.0,0.0,0.3,32.8,2.5
2,2020-01-01 00:26:46,2020-01-01 00:50:37,1.0,3.54,1.0,N,231,233,1.0,17.0,0.5,0.5,2.0,0.0,0.3,22.8,2.5
2,2020-01-01 00:26:47,2020-01-01 00:36:16,3.0,3.22,1.0,N,140,226,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:26:47,2020-01-01 00:40:31,1.0,0.73,1.0,N,162,163,1.0,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:26:48,2020-01-01 01:01:29,5.0,7.11,1.0,N,114,166,1.0,28.0,0.5,0.5,6.36,0.0,0.3,38.16,2.5
1,2020-01-01 00:26:50,2020-01-01 00:44:22,1.0,2.9,1.0,N,237,143,1.0,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
1,2020-01-01 00:26:51,2020-01-01 00:35:49,1.0,3.0,1.0,N,87,79,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
1,2020-01-01 00:26:52,2020-01-01 00:29:12,1.0,1.0,1.0,N,141,262,1.0,4.5,3.0,0.5,1.25,0.0,0.3,9.55,2.5
2,2020-01-01 00:26:56,2020-01-01 00:34:20,1.0,1.62,1.0,N,237,143,1.0,7.5,0.5,0.5,1.7,0.0,0.3,13.0,2.5
2,2020-01-01 00:26:56,2020-01-01 00:35:27,5.0,0.89,1.0,N,107,234,1.0,7.0,0.5,0.5,1.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:26:58,2020-01-01 00:35:15,1.0,0.83,1.0,N,234,113,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:27:00,2020-01-01 00:34:43,1.0,1.41,1.0,N,166,238,1.0,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:27:02,2020-01-01 00:47:36,3.0,1.84,1.0,N,48,186,1.0,13.5,0.5,0.5,5.19,0.0,0.3,22.49,2.5
2,2020-01-01 00:27:03,2020-01-01 00:43:13,1.0,2.46,1.0,N,79,170,1.0,12.0,0.5,0.5,1.0,0.0,0.3,16.8,2.5
2,2020-01-01 00:27:06,2020-01-01 00:45:55,1.0,11.42,1.0,N,48,200,2.0,31.5,0.5,0.5,0.0,2.8,0.3,38.1,2.5
2,2020-01-01 00:27:08,2020-01-01 00:30:50,1.0,0.7,1.0,N,238,238,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2020-01-01 00:27:13,2020-01-01 00:33:25,5.0,0.78,1.0,N,79,79,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:27:18,2020-01-01 00:31:14,6.0,0.73,1.0,N,107,79,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:27:18,2020-01-01 00:39:47,1.0,1.98,1.0,N,107,229,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
1,2020-01-01 00:27:18,2020-01-01 00:34:33,2.0,0.9,1.0,N,48,50,1.0,6.5,3.0,0.5,1.55,0.0,0.3,11.85,2.5
1,2020-01-01 00:27:20,2020-01-01 00:36:30,2.0,1.7,1.0,N,163,170,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:27:25,2020-01-01 00:35:49,2.0,1.03,1.0,N,186,68,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:27:28,2020-01-01 23:20:41,1.0,3.43,1.0,N,237,151,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
2,2020-01-01 00:27:31,2020-01-01 00:32:41,1.0,0.78,1.0,N,238,239,1.0,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:27:33,2020-01-01 00:36:05,1.0,1.2,1.0,N,237,170,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:27:35,2020-01-01 00:30:27,1.0,0.82,1.0,N,141,229,1.0,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
1,2020-01-01 00:27:36,2020-01-01 00:33:53,1.0,0.9,1.0,N,237,141,1.0,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
1,2020-01-01 00:27:40,2020-01-01 00:42:06,1.0,1.1,1.0,N,161,141,1.0,10.0,3.0,0.5,2.75,0.0,0.3,16.55,2.5
2,2020-01-01 00:27:40,2020-01-01 00:43:42,1.0,2.33,1.0,N,158,170,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
1,2020-01-01 00:27:41,2020-01-01 00:31:54,2.0,0.9,1.0,N,239,142,1.0,5.0,3.0,0.5,2.6,0.0,0.3,11.4,2.5
1,2020-01-01 00:27:42,2020-01-01 00:55:07,2.0,10.5,1.0,Y,68,243,1.0,32.0,3.0,0.5,7.15,0.0,0.3,42.95,2.5
1,2020-01-01 00:27:44,2020-01-01 00:57:02,2.0,2.2,1.0,N,50,237,1.0,18.0,3.0,0.5,5.45,0.0,0.3,27.25,2.5
2,2020-01-01 00:27:44,2020-01-01 00:36:32,1.0,3.7,1.0,N,148,261,2.0,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:27:47,2020-01-01 00:58:33,1.0,3.56,1.0,N,90,239,1.0,19.5,0.5,0.5,2.33,0.0,0.3,25.63,2.5
1,2020-01-01 00:27:48,2020-01-01 00:38:20,2.0,2.2,1.0,N,262,140,1.0,9.5,3.0,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:27:50,2020-01-01 00:50:43,1.0,10.52,1.0,N,79,243,1.0,31.0,0.5,0.5,6.96,0.0,0.3,41.76,2.5
1,2020-01-01 00:27:54,2020-01-01 00:37:13,1.0,2.1,1.0,N,151,143,1.0,9.5,3.0,0.5,3.95,0.0,0.3,17.25,2.5
2,2020-01-01 00:27:55,2020-01-01 00:31:11,1.0,0.51,1.0,N,238,239,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
